Id;Imię;Nazwisko;Data Urodzenia;Data Rejestracji;Pesel
2938;KATARZYNA;SAVCHENKO;13-03-1987;19-05-2016;685120508815
2939;OLENA;JEDLINSKA;21-05-2001;25-04-2019;476110502736
2940;AGATA;DRAPALA;10-12-1980;04-02-2016;262112306768
2941;OLIVIER;URBANEK;17-12-1957;26-04-2017;781112319848
2942;LEOKADIA;KRYSIAK;06-07-1962;02-12-2019;482011636460
2943;DARIA;RODZIK;13-08-1980;05-07-2019;684042688195
2944;OLENA;CELINSKA;13-03-1986;09-05-2018;261100981867
2945;ARTEM;KUZMENKO;07-01-1955;05-11-2019;695022621174
2946;VALERIIA;TROCHA;24-05-1951;13-03-2017;195110624914
2947;DOROTA;LUKOMSKA;07-05-1997;29-12-2019;960081633477
2948;KAZIMIERZ;SUCHOCKI;12-03-1965;22-10-2016;265090763520
2949;VIOLETTA;POCIASK;05-01-1975;30-11-2019;557053052802
2950;MIECZYSLAWA;SITKO;25-11-1995;22-10-2017;277120315092
2951;MARTA;MANDZIUK;20-07-1985;29-01-2017;169112033391
2952;LUIZA;LYTVYN;12-09-1956;12-04-2018;153061082747
2953;FRANCISZEK;LABEDZ;26-09-1978;07-02-2019;695040291637
2954;MARTA;MACHOWSKA;29-03-1950;09-02-2016;775061770378
2955;DOMINIK;LUKASIK;26-11-1971;03-12-2017;397121727373
2956;KAMIL;DUNAJ;26-04-1967;30-10-2016;793061465612
2957;HELENA;BRODZIAK;07-06-1973;09-11-2016;566032422268
2958;MAREK;OLESZKIEWICZ;29-12-1955;10-09-2019;483111411072
2959;ANITA;BAL;02-08-1967;25-02-2016;578103193113
2960;ANDRII;SKAWINSKI;07-10-1957;03-01-2017;187081305246
2961;ROMAN;SULIGA;22-02-1995;17-10-2019;289031550203
2962;MARIANNA;SKRZYPEK;12-06-1981;11-06-2018;465010422006
2963;WITOLD;KONKEL;04-01-1970;30-10-2018;873061914798
2964;DANUTA;KYRYLIUK;01-02-1951;10-07-2019;672081766726
2965;EUGENIUSZ;SUPEL;27-05-1998;19-10-2017;493112551970
2966;TYMON;TYMOSHCHUK;25-07-1973;26-02-2016;778071756951
2967;DARIUSZ;WYPYCH;10-09-1961;24-05-2018;161042772987
2968;YELYZAVETA;FLORCZYK;22-05-1967;15-03-2016;785062231832
2969;DANYLO;STRZYZEWSKI;05-08-1975;10-07-2018;972031777588
2970;GRZEGORZ;MILEWSKI;04-10-2000;18-08-2016;797050501311
2971;DARIUSZ;ZAITSEV;03-09-1993;01-05-2017;185120273767
2972;ROZA;CZYSZCZON;13-07-1990;06-03-2017;681051765172
2973;JAN;KALKA;11-05-1997;25-10-2016;273102132744
2974;ZYGMUNT;CWALINA;20-10-1953;29-01-2016;293080627706
2975;NORBERT;ZAPALA;10-06-1974;02-04-2019;190102820170
2976;MALGORZATA;MITKA;03-11-1976;11-09-2017;885033199743
2977;MALWINA;POWIERZA;22-09-1976;21-10-2018;392022382648
2978;LUCYNA;MIELNIK;22-04-1986;29-05-2019;471010168557
2979;ALINA;MELNYCHENKO;23-07-1963;31-05-2018;487080963489
2980;SOFIIA;KONOPKA;22-06-1980;14-12-2018;858072484783
2981;PAVLO;KUKULA;17-03-1997;12-08-2018;959102045031
2982;WACLAW;WANDZEL;24-06-1987;11-12-2017;476123173062
2983;YEVHEN;KUCZAJ;01-10-1961;09-01-2017;576062091256
2984;NATALIA;LEWCZUK;19-01-1983;27-11-2017;381071384930
2985;MARYNA;DUBINSKA;24-03-1966;26-09-2016;253101367676
2986;ALDONA;KUCHARSKA;05-06-1968;10-08-2019;199072896364
2987;FILIP;FRAC;08-04-1975;19-08-2019;893030709753
2988;CELINA;BECKER;25-03-1975;30-03-2017;891052452742
2989;ROZA;DIDENKO;10-11-1969;27-11-2018;697112426392
2990;DAMIAN;RADON;28-05-1964;09-06-2017;956022925182
2991;JUSTYNA;POLAKIEWICZ;05-04-1960;22-01-2019;195041703492
2992;ROBERT;MAKULSKI;05-12-1979;05-06-2018;864052628778
2993;LUIZA;KARWAT;24-06-1961;09-06-2017;989090893668
2994;HALINA;WIELGUS;04-03-1992;05-08-2019;302072331309
2995;SIARHEI;DEREGOWSKI;12-02-1997;16-08-2019;601012295168
2996;ALEXANDER;SKRZYNIARZ;11-01-1975;27-03-2019;352041895415
2997;ZOFIA;BALCERZAK;21-05-1996;20-09-2017;692082935375
2998;BRONISLAW;PACZUSKI;18-05-1990;14-09-2016;497032815077
2999;PRZEMYSLAW;KOSIOROWSKI;19-11-2001;14-03-2016;268043017811
3000;ILLIA;KLIMCZYK;13-07-1990;08-01-2018;256082714747
3001;MARIA;SZYCA;20-02-1988;15-08-2017;264073045745
3002;ALFRED;MATEJA;09-09-1952;09-05-2017;973072489805
3003;EUGENIA;SIERAKOWSKA;02-01-1999;20-08-2017;579121277811
3004;PATRYK;ROSTKOWSKI;13-11-1953;27-06-2016;850080773929
3005;SABINA;LISIECKA;31-01-1988;24-12-2016;788082885861
3006;KLAUDIA;SOBECKA;16-01-1960;06-08-2016;455031584013
3007;KAJETAN;RUP;10-09-1950;07-04-2019;278053195808
3008;NATALIA;LINDNER;01-11-1951;05-05-2019;760042474446
3009;DAVID;BANASIK;23-10-1985;25-11-2018;482113089607
3010;LUIZA;JAGUSIAK;11-11-1982;25-01-2019;896020439194
3011;LUKASZ;TOPOR;27-08-1952;10-03-2019;373070597892
3012;ANTONI;WYROSTEK;27-04-1985;12-12-2016;958122425021
3013;TYMON;MIROCHA;06-04-1995;06-05-2018;967060161215
3014;VADYM;TRZYNA;05-06-1950;16-05-2018;100081084383
3015;BRUNO;WADOLOWSKI;26-12-1955;21-10-2017;363051965087
3016;VOLODYMYR;SULIKOWSKI;05-01-1971;02-11-2019;670122985491
3017;AGATA;DEPA;18-05-1979;16-07-2019;758010596565
3018;ALBERT;SZENDZIELORZ;28-08-1952;09-09-2017;588082895346
3019;HENRYKA;FIREK;29-11-1999;16-09-2017;161071245533
3020;KAMIL;WRZOS;25-09-1950;25-01-2018;872121151567
3021;SARA;CIECHOMSKA;16-04-1997;07-01-2018;895110118699
3022;LUIZA;POZORSKA;03-03-1967;09-02-2017;471050668360
3023;VALERII;WIECKOWSKI;13-01-1953;06-07-2019;178123023898
3024;GRAZYNA;NOWINSKA;29-08-1966;19-05-2018;869112786527
3025;ARTEM;RESZCZYNSKI;12-04-1968;27-01-2019;254091819051
3026;TATIANA;BARTMAN;15-11-1992;18-03-2016;452040350055
3027;ZENON;KACKI;10-05-1958;30-11-2018;151091039844
3028;NATALIA;KRZYWDZINSKA;19-08-1999;28-03-2017;585081565142
3029;JOLANTA;BURZA;20-06-1971;05-07-2016;759042969670
3030;BARTOSZ;KONOPACKI;22-11-1994;06-03-2019;692052578368
3031;DOMINIKA;WASOWSKA;11-02-1980;13-01-2016;191071380973
3032;BOZENNA;BOCHYNSKA;18-05-1952;10-03-2019;552112907708
3033;ZDZISLAWA;PIENKOWSKA;28-08-1954;10-09-2017;553121738938
3034;SEWERYN;MAJCHROWSKI;24-10-1976;31-05-2017;796030554760
3035;YELYZAVETA;MACZYNSKA;02-10-1952;05-05-2019;677052084973
3036;LUKASZ;SZULCZEWSKI;15-11-1951;17-07-2019;380011569096
3037;MYKHAILO;DANIELSKI;22-10-1954;14-03-2018;681071710541
3038;LIDIA;OLIINYK;19-12-1973;11-01-2018;562112438563
3039;RAFAL;KORDAS;24-09-1978;01-09-2018;680091379015
3040;OSKAR;STROZYK;03-04-1979;11-10-2016;193011068523
3041;MARZANNA;DROZDEK;03-10-1990;02-05-2019;901121603980
3042;IRENEUSZ;WOLAK;06-04-2000;05-11-2019;956082842329
3043;LEOKADIA;SIEMIENIUK;15-04-1951;16-07-2016;587110916602
3044;OLENA;KWIETNIEWSKA;01-10-1993;11-09-2017;271050941428
3045;ARTUR;MATYSEK;03-04-1962;19-02-2017;494080838731
3046;ZBIGNIEW;DRAZKOWSKI;18-10-1990;05-05-2018;294071398001
3047;MIROSLAWA;WOJTCZAK;14-07-1954;14-09-2018;681060371299
3048;SEWERYN;WIATROWSKI;20-11-1950;07-10-2019;501041507436
3049;OLIWIER;BROZEK;23-08-1966;31-12-2019;500061293575
3050;ANDREI;NIZINSKI;04-03-1966;03-02-2017;559081050052
3051;KATERYNA;LABUS;08-07-1990;14-09-2019;776082800690
3052;MARIUSZ;AHMED;05-07-1999;05-10-2016;294103112378
3053;CELINA;DOROSZ;24-12-1957;24-03-2017;890053096845
3054;ZANETA;SAMSEL;13-07-1980;04-08-2017;154041577308
3055;MICHAL;STEPANOV;02-01-1978;06-08-2019;261091807157
3056;LAURA;WOJDYLA;17-12-1995;20-12-2016;977032369634
3057;ANETA;TURCZYN;05-10-1986;06-05-2017;150041240353
3058;MARCIN;CZUB;05-03-1971;03-12-2019;779082664258
3059;YULIIA;SZARZYNSKA;30-07-1976;30-08-2017;784092580965
3060;SYLWESTER;JOZEFIAK;01-07-1960;30-06-2016;286041598106
3061;ALICJA;GROS;28-03-1991;23-04-2019;281122714580
3062;TETIANA;GLOWINSKA;25-10-1964;07-01-2017;753020187419
3063;NATAN;KLOCEK;09-05-1958;28-10-2017;596112586632
3064;ARKADIUSZ;DZIUBINSKI;29-04-1987;09-02-2016;590021317898
3065;MARIA;GWIAZDOWSKA;25-10-1980;12-08-2016;452031827105
3066;KLAUDIA;MADRY;12-01-1951;29-10-2017;681060895178
3067;RADOSLAW;CHMURZYNSKI;10-03-1986;22-09-2018;354012590859
3068;ERNEST;DYLA;25-09-1955;17-12-2018;478111409550
3069;RAFAL;STANASZEK;17-05-1985;07-11-2019;774071281681
3070;FRANCISZEK;FURMANEK;02-08-2002;03-03-2018;754121357012
3071;DOMINIKA;KSIAZKIEWICZ;10-07-1998;01-05-2017;284082674041
3072;DANIELA;KIELPINSKA;09-10-1996;13-07-2018;878091625736
3073;VASYL;GREN;26-06-1957;08-08-2017;184110768685
3074;BARBARA;DZIERZAK;04-11-1963;27-07-2019;360011380674
3075;OLENA;OKRASA;19-02-1967;06-04-2016;776010254404
3076;YEVHENII;KOZIELSKI;01-10-1983;17-02-2019;278021966449
3077;DZMITRY;WIERZBICKI;28-08-1964;19-06-2017;278061889866
3078;KRYSTIAN;WINKOWSKI;03-03-1965;22-09-2017;765101647495
3079;PETRO;PAWELCZYK;01-12-1964;09-03-2016;978120742268
3080;MYKOLA;DZWONKOWSKI;04-12-1971;09-12-2016;292083166912
3081;MIECZYSLAW;GRADZKI;30-05-1994;18-02-2016;381042808271
3082;SERHII;SKRZYPINSKI;13-07-1997;12-09-2016;665011792862
3083;EDMUND;TOMASZCZYK;21-12-1971;19-03-2017;857091871327
3084;KAROL;KASPERKIEWICZ;24-11-1994;05-11-2016;497020547022
3085;NADIIA;WOJNAR;08-11-1976;14-01-2019;793021617583
3086;MATEUSZ;KAROLEWSKI;16-09-1965;17-07-2016;383032149506
3087;BLANKA;PECZEK;25-06-1970;27-12-2019;598043004058
3088;MARTYNA;ZMIJEWSKA;06-05-1998;04-09-2019;763020950211
3089;ANDRII;MIKLAS;01-05-1982;14-11-2017;671030645572
3090;IGOR;NIEWIAROWSKI;23-05-1984;27-02-2018;556081483693
3091;DAWID;RYBA;15-10-1971;11-12-2018;380012883233
3092;KAJA;GOZDEK;05-07-1963;07-02-2018;497091428448
3093;DANUTA;PACZYNSKA;08-03-1982;09-07-2016;363111043038
3094;SLAWOMIR;STADNICKI;18-12-1950;24-10-2016;796112895867
3095;MIROSLAW;MISIAK;21-09-1995;08-11-2018;353012805683
3096;KSAWERY;GRAJEK;05-09-1976;06-05-2017;785052440637
3097;KUBA;GORACY;11-08-1966;05-05-2017;975031290577
3098;OLENA;MAKOWKA;02-01-1990;14-05-2019;459083001316
3099;KAJA;POGORZELSKA;30-10-1980;23-07-2016;984072649824
3100;DANUTA;MASNY;11-12-2001;10-09-2016;893081553551
3101;WIKTORIA;ILCHENKO;20-05-1955;06-06-2019;388113020748
3102;ANASTAZJA;JANCZURA;26-04-1998;30-12-2016;484120978768
3103;KAMIL;SCIBIOR;23-08-1998;10-05-2016;398100636740
3104;IGNACY;BALCEREK;06-06-1967;06-08-2018;351101091450
3105;ANDZELIKA;WOJCICKA;06-12-1977;26-05-2018;569051681602
3106;KAROL;BIALON;08-03-1970;27-09-2019;653022484215
3107;KAMILA;STANICKA;21-10-1960;26-02-2018;867031166631
3108;ROZA;KOZUB;21-01-1986;06-04-2018;189051964523
3109;MIECZYSLAW;WITAS;17-07-1971;09-05-2018;373082901207
3110;IGA;HELINSKA;01-03-1972;14-12-2016;997121639195
3111;AMELIA;SERKOWSKA;04-06-1968;04-06-2017;851052387205
3112;KALINA;RUCINSKA;04-01-1976;17-04-2019;382040538981
3113;WIKTOR;DYRDA;02-05-1963;07-03-2019;584110578369
3114;SANDRA;BLASZAK;11-08-1964;28-10-2018;658092023875
3115;JOZEF;SOBOCINSKI;07-08-1986;14-03-2017;597122906328
3116;SABINA;KIERZKOWSKA;10-10-1980;13-12-2018;266050159342
3117;HENRYK;POKORSKI;12-11-1993;06-04-2019;883122313874
3118;RUSLAN;FILIPEK;04-12-1972;25-02-2016;595091173577
3119;VALENTYNA;WIKTORSKA;10-12-1958;22-05-2018;177040623095
3120;MARIKA;ROSIAK;11-02-1994;17-01-2016;174020565056
3121;KAMIL;MICHALAK;24-02-1995;08-11-2017;777110552473
3122;EDMUND;LECHOWICZ;31-08-1978;07-06-2016;699082544921
3123;STANISLAWA;RUSINEK;04-05-1990;14-09-2017;650100755666
3124;ANASTASIIA;SIENIAWSKA;11-01-1991;05-07-2018;562071657481
3125;SLAWOMIR;GEBKA;15-06-1985;02-07-2019;661042184513
3126;JUSTYNA;REMISZEWSKA;23-11-1962;01-05-2018;995020947004
3127;GRACJAN;GUT;03-05-1991;25-01-2019;572062781086
3128;MARTA;VELYCHKO;10-04-1965;29-10-2019;271030960521
3129;OLIVIER;BORSUK;11-09-1977;19-04-2016;750100478658
3130;PRZEMYSLAW;AKSAMIT;21-08-1950;21-04-2019;865100349997
3131;ERNEST;LESIAK;07-03-1987;18-11-2016;990060479413
3132;ELWIRA;ANIOL;22-08-1989;17-02-2017;583040185531
3133;MARIANA;BASINSKA;24-09-1983;29-05-2018;592121058560
3134;KARINA;BUKOWIECKA;15-12-1995;01-07-2018;475050735461
3135;KAROLINA;SANKOWSKA;15-04-1953;26-03-2016;682121232693
3136;OLAF;JANKOWIAK;22-10-1997;29-06-2018;468022747614
3137;KAZIMIERZ;NIEMYJSKI;04-04-1981;17-12-2019;363082030602
3138;ANIELA;KIELBOWICZ;28-08-1954;21-11-2016;384031453452
3139;WANDA;OCHMANSKA;09-05-1954;04-08-2018;102121286345
3140;BRONISLAW;RADZIK;06-08-1962;20-11-2017;171102644452
3141;MALGORZATA;TYLKA;15-04-1976;01-11-2016;158061831493
3142;KUBA;OLEDZKI;15-02-1978;20-06-2019;272092439685
3143;ANITA;WRONOWSKA;14-02-1954;12-07-2016;661112532022
3144;ELWIRA;GODEK;28-02-1990;01-05-2019;751120471319
3145;ILONA;STADNIK;23-03-1958;03-10-2017;883120411268
3146;KINGA;WASILEWSKA;27-01-1985;27-01-2016;585021716142
3147;MARLENA;FIJAL;09-02-1954;18-10-2017;551031083216
3148;ALDONA;RZEZNICZAK;16-05-2000;11-04-2017;470070681613
3149;LILIANA;MOWINSKA;23-12-1993;05-09-2016;156050243221
3150;OLIVIA;KHARCHENKO;08-10-1973;16-12-2018;463021997873
3151;PAULINA;BRZOZKA;02-02-1963;09-03-2019;582020814986
3152;VALENTYNA;MIKODA;15-03-1970;12-05-2019;661032094329
3153;JOANNA;GAC;28-04-1983;10-07-2016;283091153739
3154;ALAN;GRUDZIEN;17-10-2000;08-04-2019;172022425047
3155;MARCIN;OBRZUT;02-02-1975;21-09-2019;853081362112
3156;TAMARA;KOWNACKA;10-05-2001;21-11-2017;475022166330
3157;ANITA;KOLACZYNSKA;06-12-1978;11-04-2018;172112120646
3158;MALGORZATA;WOLOCH;31-08-1974;22-10-2019;991020486455
3159;REGINA;ROZMARYNOWSKA;21-04-1964;24-11-2016;900061217726
3160;DAGMARA;PISARSKA;30-12-1952;05-02-2017;481110632898
3161;DZMITRY;ROGOWICZ;02-03-1989;21-07-2017;991042222089
3162;SEBASTIAN;ROZBICKI;01-02-1959;26-07-2017;377022333187
3163;KRYSTYNA;WOJTOWICZ;23-07-1990;06-07-2017;675121930856
3164;ALONA;KOLARCZYK;15-12-1953;13-06-2018;256081363423
3165;ROZALIA;STASZKIEWICZ;31-05-1956;16-09-2017;460041606460
3166;KAJA;FABIANSKA;16-06-1961;22-03-2016;468021869272
3167;PATRYCJA;SMULSKA;01-10-1954;11-03-2019;858070781378
3168;ANDZELIKA;KORYCINSKA;31-08-1978;20-03-2018;296110317887
3169;ALDONA;TYLKA;22-08-1958;05-07-2019;395060552374
3170;ALEKSANDRA;LYZWA;11-09-1965;13-11-2019;362100732210
3171;ELIZA;KUBRAK;17-09-1993;08-08-2018;102040229561
3172;WIOLETA;ZURAWSKA;25-09-1976;13-06-2016;598090523699
3173;ZANETA;LACZYNSKA;10-09-1997;01-02-2016;568061244230
3174;MIA;PUSTELNIK;21-06-1969;21-08-2018;400082662945
3175;ANASTAZJA;BIALK;01-12-1994;16-09-2019;961080370206
3176;BOHDAN;WEGRZYNIAK;20-03-1984;29-05-2016;698020587537
3177;EWA;WALENDZIK;09-05-1966;27-04-2019;764030690365
3178;MICHALINA;DEREN;16-07-1962;15-03-2019;584071783447
3179;TATIANA;ZYGADLO;30-04-1981;26-08-2018;988103062634
3180;ANTONI;SWIATCZAK;26-10-1992;14-11-2017;785073193438
3181;MILENA;PRZYDATEK;03-03-1980;17-11-2016;571011921225
3182;EMIL;KIN;28-05-1957;09-05-2019;485110823955
3183;SEWERYN;GALECKI;16-03-1968;10-05-2018;386012518257
3184;ILONA;FALEK;27-06-1973;06-04-2019;858061279183
3185;ELZBIETA;MARKUSZEWSKA;24-03-1970;09-10-2016;864050479499
3186;MAREK;MALKOWSKI;09-08-1988;15-02-2017;855050761488
3187;ARKADIUSZ;JANCZAK;25-12-1960;06-11-2019;669121176237
3188;AGATA;MARUT;29-06-1983;15-08-2019;854113058376
3189;ANDRII;ANTONIK;23-03-1970;06-07-2019;767030706267
3190;MACIEJ;WYSOCKI;19-04-1961;06-10-2016;863031604729
3191;SEBASTIAN;MASNY;15-11-1975;24-10-2018;357050542082
3192;KRYSTYNA;GONCIARZ;12-02-1991;26-12-2019;993091053733
3193;WITOLD;MIZIOLEK;21-03-1976;21-05-2016;395040550771
3194;ZOFIA;SOBOL;05-04-1956;24-10-2019;180042770807
3195;BOHDAN;KISZCZAK;19-12-1999;06-05-2018;973011506888
3196;MAGDA;PLACEK;01-01-1972;05-02-2019;856121149662
3197;BORYS;WIECLAWSKI;08-08-1994;25-12-2019;975063068215
3198;PATRYK;NAUMENKO;17-02-1984;21-03-2018;770052252505
3199;WIESLAW;GRZONKA;03-01-1983;16-08-2018;589070305138
3200;MARIKA;KATA;23-09-1970;20-08-2019;280120827544
3201;ALAN;HAVRYLIUK;05-11-1979;11-06-2016;779120634425
3202;LUCJAN;KISZKA;22-05-1984;15-01-2018;876100271600
3203;JADWIGA;DENYSENKO;24-08-1974;06-07-2019;256011128573
3204;RENATA;WAWRZYNCZAK;17-12-1978;11-09-2019;964102954680
3205;MILOSZ;NOCON;29-01-1998;28-12-2016;995051952277
3206;MALGORZATA;BRYCH;01-06-1979;30-06-2019;177053044359
3207;VASYL;CZERNIAK;26-09-1987;22-12-2016;878090877465
3208;MAJA;SZPUNAR;08-02-1972;15-12-2018;682090583902
3209;CZESLAW;JAROSLAWSKI;20-04-1957;16-11-2019;254100107103
3210;VIOLETTA;CHWEDORUK;26-05-1986;28-07-2017;258050160772
3211;JAROSLAW;IGIELSKI;06-12-1980;03-05-2018;456122198347
3212;NORBERT;MACHURA;05-08-1966;05-06-2017;493013125589
3213;FILIP;ROZMIAREK;29-06-1971;07-11-2019;693010335967
3214;KARINA;SOBANSKA;14-05-1962;21-04-2016;351022471513
3215;MIECZYSLAWA;SLUSARZ;30-03-1975;06-04-2017;463040150343
3216;TERESA;MIKODA;07-05-1981;23-12-2017;978080790939
3217;OLEKSANDRA;DULEBA;12-12-1960;05-07-2019;191030464943
3218;KALINA;MIELNICZUK;07-06-1977;12-05-2017;593122649489
3219;IRENEUSZ;CWALINA;15-08-1957;14-09-2019;762093002303
3220;ZBIGNIEW;ZIMA;15-12-1992;13-03-2019;972053145499
3221;STANISLAW;SLOMCZEWSKI;11-03-1964;12-05-2019;172030846756
3222;MICHALINA;WYSZYNSKA;29-08-1998;23-05-2017;156071396809
3223;EWA;MAKOSA;05-02-2002;23-02-2018;461041392965
3224;BERNADETA;KRZEMIEN;04-06-1976;13-12-2018;872112808466
3225;YURII;STYRCZULA;26-08-1950;14-11-2017;450123012336
3226;EUGENIA;SOBIERAJSKA;26-09-1956;11-03-2016;451031346640
3227;MARIOLA;KOSZELA;30-01-1978;27-09-2019;278082522467
3228;MARTA;MIROSHNYCHENKO;17-03-1953;28-06-2018;573081958796
3229;MATYLDA;TRYBUS;15-01-1970;16-06-2019;688021049370
3230;NAZAR;KUZMINSKI;13-04-1990;01-01-2017;554073051583
3231;MARZANNA;KWASIBORSKA;29-02-2000;24-10-2017;170040589398
3232;PRZEMYSLAW;KAPCZYNSKI;15-07-1959;30-05-2019;196022905680
3233;SIARHEI;WITEK;27-08-1992;08-10-2019;287012338564
3234;SERHII;SIUTA;04-05-1950;14-04-2016;150073127088
3235;ELZBIETA;MOSKAL;30-10-1950;07-12-2017;562102096483
3236;LUCYNA;POSLUSZNA;01-05-1999;09-11-2018;172092980742
3237;ANIELA;RAPACZ;27-12-1962;01-01-2017;866052663549
3238;DENYS;JANOWIAK;18-07-1976;26-02-2016;552091466030
3239;DANYLO;ANDERS;03-10-2001;04-04-2016;485012554410
3240;MILENA;SAWKA;23-01-1950;02-11-2017;977030610297
3241;VASYL;GRZESIAK;09-05-1989;05-12-2018;996101821619
3242;KHRYSTYNA;SOBON;20-09-1956;20-01-2019;875110316304
3243;MARCIN;KOKOSZA;17-01-1966;03-01-2017;363121491053
3244;SZYMON;TREBICKI;17-06-2000;04-07-2019;261062877549
3245;EMILIA;BILAN;25-06-1952;01-12-2016;665060198035
3246;JANINA;KOMAN;08-10-1988;08-07-2018;359111641124
3247;MICHAL;POZNIAK;30-10-1966;30-01-2019;272031976301
3248;JANINA;NOGALSKA;23-12-1996;19-07-2017;375071861001
3249;DMYTRO;BARTCZAK;05-05-1956;16-06-2017;360073149605
3250;MICHALINA;ZAPALSKA;22-10-1969;09-12-2018;895123179980
3251;ANASTAZJA;BOCHEN;07-02-1964;16-04-2019;767061660177
3252;WIKTORIA;JURCZUK;10-03-1954;23-01-2016;481092481789
3253;VADYM;STUPAK;16-11-1992;06-06-2019;577082300401
3254;ANTON;PALUBICKI;01-10-1993;08-05-2019;102122773126
3255;SOFIIA;PUDLO;05-01-1988;11-12-2019;377020108032
3256;BOZENNA;SOBEK;27-08-1952;19-11-2016;978082249465
3257;ADRIANNA;BIJAK;29-07-1973;30-07-2016;370120429400
3258;DARIA;BANASZKIEWICZ;24-07-1989;08-12-2016;698071502796
3259;ALINA;KRUSZELNICKA;28-05-1984;01-04-2016;882060123993
3260;HENRYK;BOLEWSKI;01-02-1959;30-10-2016;676030572440
3261;MARYNA;WITULSKA;06-03-1957;07-09-2019;184061986325
3262;BOGDAN;GRZEGORZEK;16-02-1956;22-08-2016;467100207951
3263;CELINA;PIETRASZKO;20-03-1966;16-09-2018;894102596070
3264;EMILIA;SIWIEC;17-10-1955;25-10-2018;887062653073
3265;MIECZYSLAWA;KSIAZEK;06-05-1991;19-07-2017;763090220596
3266;SOFIIA;BARTOSZEK;01-09-1971;26-11-2018;665102093529
3267;DANIEL;LABA;27-06-1998;11-12-2016;976031433237
3268;PATRYCJA;SZREDER;17-12-1978;22-11-2016;468011973319
3269;HELENA;CISOWSKA;14-01-1950;09-06-2017;676082132057
3270;LIUDMYLA;OSTAPOWICZ;05-11-1970;21-11-2019;679101715219
3271;EMILIA;JEZEWSKA;19-12-1982;08-02-2017;851120715893
3272;GERTRUDA;GUZINSKA;26-06-1978;10-01-2017;194122188374
3273;ALBERT;FABISIAK;28-11-1994;01-10-2016;878100776697
3274;MAJA;KOTLINSKA;10-08-1963;15-09-2017;962021907871
3275;EDMUND;OWCZARSKI;12-02-1950;30-05-2018;402100423172
3276;KAZIMIERA;DMOCHOWSKA;03-05-1972;23-12-2017;178091242068
3277;KAZIMIERA;KLOSOWSKA;03-02-1964;20-04-2018;179052166009
3278;WANDA;MURAS;20-08-1983;19-07-2016;463101730820
3279;DANIEL;ULIASZ;24-12-1953;26-03-2016;556091695382
3280;INNA;SWIETLIK;24-06-1955;16-03-2018;780011348905
3281;ANIELA;SOBIESKA;24-12-1967;30-03-2019;475122922439
3282;WIKTORIA;GROS;08-09-1978;19-11-2019;556081126030
3283;NORBERT;RYNSKI;22-05-2001;31-10-2018;963062092629
3284;MIROSLAWA;PLAZA;04-04-1976;22-02-2019;701122091724
3285;LARYSA;CHRUSZCZ;24-01-1973;09-03-2018;296041243474
3286;AURELIA;BIESZCZAD;10-01-1981;21-07-2019;689010194226
3287;VICTORIA;WLODKOWSKA;04-04-1985;07-08-2018;585121877950
3288;JOLANTA;REBISZ;05-01-1968;22-03-2018;960020203551
3289;GRACJAN;CZERNIAWSKI;11-04-1969;17-05-2018;981101849281
3290;KAJA;STANISZEWSKA;08-03-1996;15-07-2018;399121521196
3291;JUSTYNA;SZOTA;20-07-1997;17-10-2017;698062712571
3292;ANETA;MARCHEWKA;25-05-1966;12-02-2016;899070565170
3293;TATIANA;HONCHARENKO;12-11-1993;19-02-2019;895051541254
3294;NADIA;LOS;06-08-1950;11-12-2017;566022057054
3295;ANDZELIKA;RZEWUSKA;23-01-1989;09-02-2018;271052153364
3296;SABINA;BRYK;01-04-1964;25-04-2016;182082815528
3297;ANATOLII;KUPIS;14-08-1967;12-03-2018;765112606672
3298;KLAUDIA;SYDOR;22-05-1971;13-09-2016;699110726045
3299;MAGDA;PROKOP;18-06-1985;07-11-2017;479031607713
3300;AMELIA;RATYNSKA;29-12-1951;17-01-2018;900053038762
3301;EMILIA;ZIMOCH;06-04-1972;11-05-2016;797082818187
3302;JOACHIM;KRACZKOWSKI;16-08-1993;17-06-2019;478120506682
3303;KHRYSTYNA;MASLAK;03-06-1997;06-11-2019;481020694172
3304;MARTYNA;HANKUS;05-09-1974;25-10-2019;262122097948
3305;KAJETAN;SOBKOWICZ;29-09-2000;17-08-2019;479012535111
3306;IHOR;GRACA;01-03-1996;30-08-2019;266062619264
3307;MALGORZATA;GROT;01-09-1963;20-09-2017;163082946064
3308;OLIWIA;MAKAREWICZ;11-03-1967;05-04-2019;787042725041
3309;PIOTR;KOWNACKI;22-09-1964;06-06-2019;200031387403
3310;GRAZYNA;MACIEJCZAK;11-04-1980;31-03-2017;989110159814
3311;SZCZEPAN;STANISLAWCZYK;26-08-1952;26-01-2017;194061127129
3312;LILIANA;SWIECZKOWSKA;26-05-2000;05-11-2018;597022137853
3313;MARIA;IGNASIAK;18-06-1959;05-08-2016;290011644663
3314;ANETA;ZGODA;14-10-1952;17-07-2016;902111411421
3315;ADRIANNA;WANAT;04-02-1993;04-12-2019;996042046455
3316;MARCIN;RYKOWSKI;18-03-1960;01-02-2016;151062357736
3317;YANA;RZEZNICKA;04-06-1982;15-09-2018;398072291663
3318;SLAWOMIR;LIBERSKI;14-01-1957;08-02-2017;485052289800
3319;KRYSTYNA;NIEMYJSKA;27-02-1986;17-10-2017;875052214743
3320;WIESLAWA;VOLOSHYN;26-03-1980;08-03-2019;386100282052
