id;PESEL;Imię;Nazwisko;Czy nadal pracuje;Data Zatrudnienia
3154;920302459734;BOLESLAW;GARCZAREK;0;24-04-2017
3155;780316706679;ADAM;SEDLAK;1;25-10-2018
3156;821225086705;ALIAKSANDR;PANCERZ;1;16-05-2018
3157;710107983495;WIOLETA;NOGA;1;29-08-2019
3158;560211199733;ALEKSANDRA;SZYC;0;02-05-2017
3159;571204808887;SZCZEPAN;SZABLOWSKI;0;13-02-2019
3160;780905843074;SVITLANA;SOLTYSIK;0;07-09-2017
3161;930708433603;LAURA;JUSZCZUK;0;03-02-2019
3162;810629346235;DARIUSZ;GAPINSKI;0;23-01-2016
3163;690718105435;JAKUB;TARNOWSKI;0;05-02-2019
3164;550928581225;MAKSYMILIAN;KORDEK;1;02-02-2018
3165;520420408342;NADIA;LUDWIG;1;01-09-2016
3166;670624272007;ANDREI;DIACHENKO;0;25-09-2019
3167;640313716823;WIESLAW;SUKIENNIK;0;05-02-2017
3168;941003091375;WIESLAW;KANIECKI;1;05-12-2019
3169;910110406406;MARCEL;KARBOWSKI;0;29-12-2018
3170;790603509309;BORYS;SPRINGER;1;01-11-2016
3171;820224831529;DMYTRO;KOWALCZUK;1;08-07-2017
3172;740414475644;PAWEL;KONIECZKO;1;18-08-2016
3173;880916798071;BLAZEJ;MYDLARZ;1;10-10-2018
3174;950425390314;SONIA;PISZCZEK;0;29-10-2019
3175;900307225518;AGNIESZKA;SWIETLIK;1;06-02-2017
3176;830617514840;WIKTORIA;JURAK;1;28-08-2016
3177;640617241013;NATAN;CICHON;1;07-02-2018
3178;841128325608;ANTON;POSPIECH;0;15-02-2018
3179;701225546664;MICHAL;KWASNIK;1;21-07-2018
3180;681219038324;LUDWIK;MARCINIAK;1;03-06-2016
3181;560408210518;BEATA;SLIWA;1;01-06-2018
3182;601230094272;ROBERT;KOMUDA;1;03-02-2016
3183;970404598959;JERZY;KUREK;1;03-06-2017
3184;651112124026;AMELIA;WISNIEWSKA;1;09-10-2017
3185;850412566049;PATRYCJA;MISZEWSKA;0;06-02-2019
3186;520726868262;HONORATA;CZERWIEC;1;12-03-2019
3187;961105025617;IZABELA;KLOSEK;1;30-08-2017
3188;820614611621;NORBERT;LEVYTSKYI;1;24-10-2018
3189;540312817864;SARA;OSADNIK;1;30-09-2019
3190;840226527220;STEFAN;KOSOBUCKI;1;13-02-2016
3191;721216277913;ROZA;TOPA;0;15-07-2019
3192;600513470555;WLODZIMIERZ;PASEK;0;02-06-2016
3193;860108734299;KHRYSTYNA;JANCZAK;0;09-02-2017
3194;950620019746;ROBERT;WIERCINSKI;1;03-03-2018
3195;680323909341;KAJA;DAWIDZIUK;0;28-04-2016
3196;500103779092;YANA;GRZYWINSKA;0;20-05-2017
3197;940528142868;ILLIA;PACANOWSKI;1;29-05-2017
3198;621202367684;VALERII;CWYNAR;1;16-11-2016
3199;661017694664;OLIVIA;LENARCIK;0;03-09-2018
3200;900423663177;SYLWIA;PIEC;0;25-04-2016
3201;721208298408;WALDEMAR;NAHORNYI;1;29-12-2016
3202;930910200734;VASYL;BANASZCZYK;0;01-02-2017
3203;940624776552;ALEX;WARZOCHA;1;20-01-2017
3204;630408969143;ILLIA;MARSZALKOWSKI;0;18-01-2017
3205;500106858705;ADRIAN;KUZNIAR;1;22-10-2019
3206;580415807148;JULIAN;MATVIICHUK;0;25-11-2019
3207;550609617366;MACIEJ;ORLICKI;1;05-03-2019
3208;510416654363;YANA;KRASNODEBSKA;0;06-06-2019
3209;571115467073;LILIANA;ORLOWSKA;0;20-06-2018
3210;500816452227;ALEKSANDRA;SZUBA;1;14-12-2018
3211;670227594395;PAWEL;DZIUBINSKI;1;06-10-2017
3212;940927339129;WERONIKA;BONDYRA;0;29-08-2016
3213;620806671469;ZOFIA;STADNICKA;0;07-12-2018
3214;571127988602;POLINA;SOLAREK;0;01-12-2017
3215;581031991861;JULITA;SZOSTAK;1;29-05-2016
3216;781017018445;RUSLAN;BIENKOWSKI;0;25-04-2016
3217;550808677334;POLA;KUK;0;18-05-2016
3218;800522795270;PATRYCJA;WINIAREK;0;15-07-2018
3219;930722846423;EUGENIA;MENDAK;1;14-01-2019
3220;750315072956;SONIA;WOJNA;1;15-08-2018
3221;610915621306;FABIAN;TOPOREK;0;11-11-2018
3222;640709565918;MIROSLAW;MARCINIUK;0;27-02-2019
3223;640724923730;MARIANA;ZHURAVEL;1;07-03-2018
3224;600915622331;MYKHAILO;KORZENIECKI;0;18-10-2019
3225;611102896472;IGA;HERASYMCHUK;1;15-09-2019
3226;840425695682;MALWINA;ZIMA;1;06-05-2019
3227;750427019296;ANTONINA;WASKO;1;17-07-2018
3228;910224813121;SEBASTIAN;KOZIARSKI;1;27-06-2018
3229;740128200098;LEOKADIA;ZAJDEL;0;07-08-2019
3230;750516403012;VIOLETTA;FRAK;1;13-09-2019
3231;911210327113;JOZEF;DERKACZ;0;24-03-2016
3232;540912526533;KAZIMIERZ;CIERPIAL;1;04-12-2018
3233;580925292881;VADYM;KOCIUBA;1;21-02-2018
3234;550216103542;ALINA;WASIELEWSKA;1;25-07-2019
3235;920607235127;EDMUND;JAROSIEWICZ;1;18-06-2019
3236;851223200002;EWA;HAMERSKA;0;02-07-2018
3237;670322861866;ERYK;PISZCZATOWSKI;1;19-06-2019
3238;931017486761;DARIUSZ;KOSZALKA;0;29-08-2017
3239;790112227875;DZMITRY;KAZMIERSKI;0;05-09-2016
3240;890108078992;JOANNA;OLESZKIEWICZ;0;30-04-2016
3241;700720025737;ZENON;ROSZCZYK;0;25-08-2019
3242;911124169116;NELA;JARCZAK;0;03-01-2019
3243;881111720033;BOHDAN;LUBA;0;13-08-2018
3244;760916515298;HENRYK;MYKHALCHUK;0;17-11-2018
3245;800207612495;MAREK;BYCZEK;1;25-02-2016
3246;860709557424;ALEKSANDRA;SZURGOT;1;30-04-2016
3247;630427785412;HUBERT;SCIGALA;1;01-04-2019
3248;591201275708;BOGUSLAW;GIBALA;0;12-02-2018
3249;560511513146;JAKUB;SIEMIATKOWSKI;1;24-07-2019
3250;571007282831;FRANCISZEK;SIARA;1;27-03-2017
3251;920621705591;KARINA;LISIAK;1;09-11-2019
3252;570526461332;GABRIEL;PATYK;1;01-05-2016
3253;880424634206;JOACHIM;TKACHENKO;1;14-06-2019
3254;880610899843;DAWID;CHODKIEWICZ;0;27-11-2016
3255;541003721297;YANA;SOWKA;1;10-07-2018
3256;531228252768;HANNA;STYCZEN;1;25-04-2016
3257;800706840240;OSKAR;SOSNOWSKI;0;31-10-2018
3258;850215577382;ZBIGNIEW;WOLYNIEC;1;29-11-2017
3259;891116140107;KAMILA;ROSLANIEC;0;06-06-2017
3260;860501855136;JAN;GAC;1;19-08-2019
3261;690107029070;MARTYNA;BADURA;1;04-08-2018
3262;810703817915;YULIIA;CHERNENKO;0;06-06-2017
3263;840609513660;SIARHEI;KOZUCH;1;29-07-2016
3264;731021301648;TETIANA;PERZYNA;0;27-03-2017
3265;940523019069;BOZENNA;PECYNA;0;13-08-2017
3266;850508562380;STANISLAW;SZYMALA;1;08-07-2019
3267;900509533158;DMYTRO;MALEK;1;22-02-2017
3268;890723996780;BOZENA;NOWAK;1;24-12-2018
3269;790201743991;RYSZARD;BOGACZ;1;16-08-2019
3270;520208091124;SANDRA;BARSZCZEWSKA;1;29-07-2017
3271;620210987040;WIESLAW;STADNICKI;0;05-11-2016
3272;690810745825;IZABELA;BARTUS;0;01-03-2019
3273;771120090945;ERYK;TROSZCZYNSKI;0;09-03-2018
3274;610113210444;KORNELIA;CHWASTEK;0;16-07-2016
3275;661216876443;ANDRZEJ;OLIWA;1;11-07-2016
3276;750414258621;BORYS;SOBOTKA;0;08-10-2017
3277;610107347750;ROMAN;ULATOWSKI;0;02-01-2017
3278;570111060136;NELA;FRIEDRICH;0;31-12-2018
3279;501209490993;ZYGMUNT;GRUDA;0;22-08-2018
3280;531016209810;IHOR;LEKS;1;20-11-2018
3281;900324352185;BOGUMIL;KAPERA;0;04-10-2019
3282;660119343294;ZDZISLAW;STELMASZCZYK;1;08-07-2017
3283;671229086809;ARTEM;GUBERNAT;0;03-05-2018
3284;541201747061;CELINA;SIEMBIDA;0;24-02-2019
3285;801217125021;URSZULA;KUMOR;1;11-09-2016
3286;870918426668;NATAN;ZALESNY;0;25-04-2018
3287;800824665832;KHRYSTYNA;WACLAWSKA;1;15-07-2018
3288;741230707107;AGNIESZKA;KMIOTEK;0;05-11-2019
3289;530707029381;MONIKA;DEMCHENKO;0;21-11-2017
3290;961012234781;SZCZEPAN;ALIYEV;1;16-02-2019
3291;940925590829;ANDZELIKA;POL;0;29-08-2017
3292;771110834064;OLIWIA;ROSTEK;1;26-02-2017
3293;540205231245;MARIANNA;BONISLAWSKA;0;13-12-2018
3294;730609960083;MATEUSZ;DERDA;0;28-06-2017
3295;970510400994;STANISLAV;SZALEK;0;10-04-2019
3296;871019429054;IRYNA;KANSKA;0;11-10-2019
3297;650117615770;DAWID;SAMBORSKI;0;25-02-2016
3298;880331130296;BERNADETA;SZELAGOWSKA;0;23-03-2016
3299;970207401085;OLIWIER;PABICH;1;10-09-2017
3300;500102652903;MAREK;DURAK;1;17-01-2017
3301;890522161548;WACLAW;MAKARSKI;0;11-09-2016
3302;580907348007;MARIA;SZCZESNIAK;0;09-06-2019
3303;591107304662;MARK;SZYMALA;0;11-10-2016
3304;580919442103;JULIAN;KOTALA;0;02-11-2018
3305;971209803957;BERNARD;GIERSZEWSKI;1;24-03-2016
3306;681030555326;LENA;ROMANIUK;0;25-04-2019
3307;680405247984;LENA;HADRYS;1;09-11-2018
3308;500427909912;FRANCISZEK;MATUSZKIEWICZ;1;10-10-2019
3309;590705212282;ALFRED;CHLIPALA;0;29-08-2017
3310;810125893827;MYKHAILO;KUBICZEK;1;19-09-2018
3311;820716766225;JAROSLAW;KOWALCZYK;0;02-06-2018
3312;791201587746;KATERYNA;ANTOSIK;0;19-07-2017
3313;950902107736;ANASTASIIA;PLONKA;0;14-10-2016
3314;801022905279;POLA;MISIASZEK;0;24-03-2019
3315;510214347525;POLA;KLECZKOWSKA;1;17-03-2018
3316;590806234649;KAJETAN;WALKUSZ;0;12-05-2016
3317;780418665776;PAVLO;SKLORZ;0;24-07-2019
3318;900614762881;VLADYSLAV;HEBEL;1;08-03-2017
3319;891126398559;MIROSLAW;WOJCIAK;0;03-02-2019
3320;500820779379;DAVID;RZEPKA;1;17-06-2017
3321;940911858735;VLADYSLAV;MIELCARZ;1;03-07-2016
3322;690808436376;ZDZISLAW;GACH;1;18-10-2017
3323;730409058012;WIKTOR;HAJDUGA;1;24-09-2016
3324;780404916233;TOBIASZ;POZORSKI;1;30-09-2016
3325;830910531532;ANITA;GLEBOCKA;1;19-10-2019
3326;811027018144;ZENON;PRUSAK;1;21-09-2017
3327;590709958373;LENA;CHERNENKO;1;22-04-2019
3328;950424005810;ALIAKSANDR;KOTLINSKI;1;29-03-2018
3329;500808969124;JAN;WOLOS;1;11-01-2018
3330;691204349409;MIECZYSLAWA;MUSIALOWSKA;1;08-07-2017
3331;621226607122;MYKHAILO;MYKHALCHUK;1;28-12-2019
3332;920713099481;MARIA;BYRA;1;03-04-2018
3333;630720814977;WERONIKA;GRZEGORZEWSKA;0;30-03-2019
3334;720523094997;MAGDA;PIETRUCZUK;0;24-03-2016
3335;870116846730;OLEKSII;MALIK;1;15-08-2017
3336;920920834294;NIKODEM;SZCZEPANIAK;0;25-04-2017
3337;811115459439;RENATA;FRAK;1;20-10-2019
3338;940622898959;OLIVIER;AFTYKA;0;10-09-2018
3339;840801000866;JULIAN;REICH;0;18-06-2018
3340;670515920388;KINGA;CHROBOK;1;31-05-2018
3341;841121666851;KAZIMIERA;KRZYZANOWSKA;1;01-03-2017
3342;920721649599;ELIZA;BRUDNICKA;0;17-09-2019
3343;560611471282;ELIZA;WASIL;1;26-05-2018
3344;840717248668;PAWEL;BANKA;1;12-02-2017
3345;671009770529;MILENA;POZNANSKA;0;14-11-2019
3346;790907907229;LIUBOV;WOLNY;0;03-07-2018
3347;540822935227;AGATA;OSIAK;0;10-12-2016
3348;901006300472;LUCYNA;MENTEL;0;25-04-2019
3349;950912826671;NATAN;SWIDZINSKI;0;12-05-2018
3350;780909139303;ROMUALD;PAWELEK;0;28-06-2017
3351;611001589929;KACPER;WACH;1;15-02-2017
3352;570917273318;SYLWESTER;MICHALEWSKI;1;07-04-2016
3353;880811352179;PIOTR;BARCZYK;1;14-01-2018
3354;720823157016;MYKOLA;MAJCHRZYK;0;25-06-2017
3355;950914995742;GABRIEL;OZAROWSKI;1;24-12-2017
3356;760418867761;MIROSLAWA;LENKIEWICZ;0;04-05-2016
3357;640805483382;EUGENIUSZ;MIKSA;1;15-06-2017
3358;520204547091;ANDRZEJ;JASIAK;0;11-07-2019
3359;901109322988;VERONIKA;SZAFARCZYK;0;19-06-2018
3360;691230916742;BOGUSLAWA;KWASIBORSKA;1;26-02-2016
3361;680430867310;WLODZIMIERZ;KEDRA;1;20-03-2019
3362;941116142746;BARBARA;RADKOWSKA;0;22-08-2016
3363;940916278828;ELZBIETA;PODLEWSKA;0;23-10-2018
3364;900615481221;NIKOLA;KLECZKOWSKA;0;17-10-2019
3365;580617867989;EUGENIUSZ;SLOTWINSKI;1;28-07-2016
3366;520227354121;STEFANIA;JOZEFIAK;0;10-06-2017
3367;540116036395;ARTUR;KORALEWSKI;1;30-12-2016
3368;901217981688;MACIEJ;CZYZEWSKI;0;30-08-2019
3369;750403850788;NIKODEM;ROMANCZUK;0;26-10-2019
3370;670209390640;GRZEGORZ;GOLON;1;28-06-2016
3371;910903065254;ANATOLII;DUTKOWSKI;1;16-11-2018
3372;720318116479;EDYTA;WOJNOWSKA;0;15-01-2016
3373;540526754364;BOHDAN;WIATROWSKI;1;07-07-2018
3374;780320991345;ARLETA;BARTCZAK;1;04-01-2016
3375;670728546548;JACEK;MZYK;1;31-10-2018
3376;810326086744;OLAF;KUSEK;1;28-04-2019
3377;970101702388;MARIKA;IDZIKOWSKA;0;17-02-2017
3378;740723041231;WERONIKA;ZYSK;0;19-01-2019
3379;550309671426;MARK;SITKO;0;27-07-2017
3380;821005773329;GERTRUDA;KRZESZEWSKA;1;16-05-2016
3381;700505055662;LESLAW;PIWOWAR;0;20-09-2018
3382;701102717694;ADRIAN;PAWLINA;0;29-04-2016
3383;860511681229;CECYLIA;RYBICKA;1;30-09-2019
3384;811226624032;JOACHIM;PAUL;0;17-01-2016
3385;910817606382;DANIEL;CIESLINSKI;0;01-10-2017
3386;740826216614;RYSZARD;NAROZNY;0;22-12-2018
3387;600228309698;ALIAKSANDR;PLOCIENNIK;1;20-03-2017
3388;910211401406;LUCJAN;BRYCH;0;04-03-2018
3389;531015675587;MARIANNA;DORSZ;1;30-05-2018
3390;590926721109;URSZULA;BAJKOWSKA;0;17-08-2019
3391;650810326269;TOBIASZ;KONEFAL;0;29-05-2017
3392;600420384916;WIESLAW;BUDZISZ;0;03-01-2018
3393;830621853708;DOMINIKA;BENTKOWSKA;1;19-05-2018
3394;800607740572;HANNA;MALAK;1;09-09-2019
3395;830601728364;ROMAN;BUCZYNSKI;1;06-03-2018
3396;791208061765;LIUBOV;FRACZEK;0;02-01-2017
3397;740920925299;SOFIIA;SOBCZUK;0;09-11-2016
3398;630715482774;LILIANA;GRZESKOWIAK;1;24-09-2017
3399;790830325607;KAJETAN;BOJANOWSKI;1;01-01-2018
3400;620714926709;MIKOLAJ;MUNIAK;1;27-06-2018
3401;821230738651;IGA;TRAWCZYNSKA;1;04-01-2019
3402;760908388821;ANASTASIIA;ZHANG;0;02-08-2017
3403;890914228004;MIROSLAW;RYBARCZYK;0;07-07-2016
3404;610824776434;YAROSLAV;PAJDA;0;16-03-2016
3405;820113196411;TYMON;BUCZKO;0;11-12-2016
3406;730311759999;PRZEMYSLAW;BRODOWSKI;0;05-07-2019
3407;671216243610;ROMUALD;BURCHARDT;0;05-10-2017
3408;830219408448;WIKTOR;PIASCIK;1;20-11-2017
3409;771012333846;ARTUR;DZIDO;1;16-01-2017
3410;960805407252;PATRYK;SYPNIEWSKI;1;16-01-2019
3411;650803078133;ANDRZEJ;HABER;1;29-02-2016
3412;850424809049;EDYTA;ZAREMBA;0;14-05-2016
3413;941015352320;MIROSLAWA;BLACHNIO;0;08-04-2018
3414;871127263269;WALDEMAR;WALASZEK;0;05-03-2017
3415;531216675123;ANDRII;JASKULA;1;27-02-2018
3416;960419007837;IGNACY;KLECZEK;1;09-11-2019
3417;720120039067;HALINA;GRABAREK;0;10-07-2016
3418;790929615070;YURII;GRABIEC;1;25-10-2019
3419;610629212779;PAVLO;TELEGA;1;07-10-2017
3420;821229571807;KACPER;GRZESZCZAK;1;04-12-2016
3421;610404353464;NORBERT;DANIELEWSKI;1;27-05-2019
3422;720501750195;MIKOLAJ;MROZEK;1;04-11-2019
3423;950611921270;IZABELLA;KEMPINSKA;0;27-08-2016
3424;830713447734;MARZANNA;BIALY;1;30-01-2018
3425;690710085016;JAKUB;GWIZDZ;0;07-04-2019
3426;541109129559;SVITLANA;LIBERSKA;0;31-10-2016
3427;790806173497;VIOLETTA;WIETRZYKOWSKA;0;27-12-2016
3428;950121804552;DMYTRO;WAWSZCZAK;0;03-05-2019
3429;850710892582;LENA;POKOJSKA;1;13-03-2017
3430;800207088482;MAGDALENA;LIGEZA;0;06-10-2017
3431;790712409281;SEWERYN;MELLER;0;01-05-2017
3432;700325748083;JAN;BURDA;0;12-03-2018
3433;810926644624;ANNA;SPRINGER;0;15-04-2019
3434;661128775924;SLAWOMIR;SUCHANEK;1;07-08-2018
3435;911216127223;KAZIMIERZ;LUKASZEWICZ;0;18-11-2017
3436;760622824551;LUIZA;SKRZYPCZAK;0;08-10-2019
3437;690912752391;LIUDMYLA;BABICZ;1;06-01-2017
3438;590907641283;WACLAW;ROGINSKI;1;25-01-2018
3439;620411670798;AMELIA;MYDLARZ;0;31-01-2019
3440;930821625412;ANDRZEJ;ANUSZKIEWICZ;0;10-01-2017
3441;700425329827;ANATOLII;PLUCINSKI;0;11-08-2019
3442;890522884344;CZESLAW;DUDKO;0;18-03-2018
3443;511223828583;ADRIAN;TKACZYK;0;04-12-2017
3444;500927033191;KONRAD;ZEMBRZUSKI;0;24-09-2019
3445;650310655608;YAROSLAV;JAWOREK;1;22-09-2018
3446;520331114567;YANA;KACPERSKA;1;07-10-2017
3447;750904482282;ANDREI;SAWKA;1;26-08-2018
3448;550226012783;SEBASTIAN;MALACHOWSKI;1;07-12-2018
3449;861019202488;IRYNA;CIEPLA;0;27-07-2018
3450;791225341035;MIKOLAJ;KLUK;0;29-07-2019
3451;770730580604;KLAUDIA;PORADA;1;17-02-2019
3452;821008296487;WERONIKA;ANTAS;1;22-05-2017
3453;820731756840;DOROTA;MIKOSZ;0;09-07-2019
3454;820218306540;WACLAW;MAGDZIARZ;0;21-02-2016
3455;650718012712;ALAN;GONTAREK;1;27-07-2016
3456;630525373821;OKSANA;SZULINSKA;0;13-02-2017
3457;901022482402;MARIIA;ZMUDA;1;05-12-2017
3458;670421217351;MICHALINA;GRZELAK;0;02-10-2017
3459;520304487793;MARTYNA;RYNDAK;0;09-12-2019
3460;950625801511;BRUNO;STOPKA;0;17-03-2019
3461;910520908983;NATALIA;JEZIORSKA;1;20-02-2017
3462;680208329208;IZABELLA;CIOK;1;25-09-2017
3463;591019657581;CZESLAW;GOLEBIEWSKI;0;29-01-2016
3464;740610721792;WIESLAWA;DEBKOWSKA;0;04-05-2016
3465;590123510127;NATAN;PRZYBYLOWICZ;0;20-03-2019
3466;520924297832;PAULA;BAJ;0;12-09-2017
3467;850327006036;ARTUR;SZMIGIEL;1;22-01-2017
3468;870804193147;TADEUSZ;NAWROCKI;0;21-08-2017
3469;520822135861;WERONIKA;SNOCH;1;02-06-2018
3470;721028711826;JADWIGA;POLANOWSKA;0;01-11-2016
3471;860326409590;BRUNO;MIECZNIKOWSKI;1;26-12-2018
3472;550719323755;REGINA;KAWALA;0;24-06-2019
3473;881217670392;BOGDAN;SKARZYNSKI;1;05-12-2019
3474;800308638439;BLANKA;KLIMA;0;31-08-2016
3475;670417803339;JOZEF;SULIMA;1;03-03-2016
3476;800319531383;LESLAW;ROSA;1;26-08-2019
3477;870411588253;ADRIANA;GUZ;0;28-04-2017
3478;931115140325;WACLAW;MISZEWSKI;1;29-07-2019
3479;600401805374;NIKOLA;WANG;0;18-06-2017
3480;760124169052;GRACJAN;PETRENKO;0;04-01-2016
3481;680826836561;MIA;WOJAK;1;02-10-2019
3482;670831650371;IZABELA;SZEWCZAK;1;17-02-2016
3483;830117964965;DANUTA;CZABAN;0;27-04-2017
3484;760222071067;ROKSANA;DREWNIAK;1;10-06-2016
3485;761208124057;JERZY;BAKALARZ;0;30-03-2017
3486;740619941119;LUKASZ;GLINKA;0;11-05-2019
3487;500723148290;SEBASTIAN;GOLUCH;0;04-03-2016
3488;510323893274;KUBA;WDOWIAK;1;13-10-2019
3489;600111002977;ALEKSANDRA;PIETAK;0;12-03-2018
3490;930831822652;MARCIN;WOJTASZCZYK;1;30-04-2016
3491;551026520159;JEDRZEJ;MUSIALEK;0;06-05-2017
3492;850926532975;GRAZYNA;KUCHARSKA;1;19-02-2018
3493;820925914313;NADIIA;GRABARCZYK;1;03-03-2018
3494;611111537766;ADRIANNA;LAMPARSKA;1;13-08-2019
3495;971201406045;TETIANA;SULKOWSKA;1;13-05-2019
3496;911008664817;MAREK;WIECKOWSKI;1;29-01-2017
3497;950930016495;VASYL;KRYNSKI;0;26-07-2018
3498;841022498982;ANTON;TCHORZ;0;08-11-2016
3499;890720188965;REMIGIUSZ;BONDYRA;1;31-08-2017
3500;971221710718;NORBERT;PYRA;0;06-06-2017
3501;531228291701;ROZALIA;MIELNICZUK;1;06-02-2019
3502;640428930707;ZANETA;SZYMONIK;1;05-04-2016
3503;940504029492;NATAN;CIUPEK;1;12-05-2019
3504;890602791047;JAKUB;TARASIEWICZ;1;22-04-2019
3505;620930717212;MACIEJ;PIETRASZEK;1;20-06-2019
3506;930623091273;GENOWEFA;WAWSZCZYK;1;28-01-2018
3507;910603046612;RADOSLAW;KOSCIELSKI;1;10-10-2016
3508;620918089104;FRANCISZEK;KRUK;0;06-09-2016
3509;850412667113;TYMOTEUSZ;REDA;1;22-12-2018
3510;591111594244;ILLIA;GAWIN;0;28-11-2016
3511;810505694398;IZABELA;SKROBEK;1;28-01-2019
3512;640501037029;ANETA;FURMANIAK;0;17-09-2016
3513;580712572645;KALINA;CZAPIEWSKA;0;12-11-2018
3514;760804774487;FABIAN;FILIPSKI;1;11-06-2016
3515;740910908711;NATALIIA;JASIAK;0;30-10-2017
3516;740218176820;TADEUSZ;REJNIAK;1;07-06-2017
3517;930828767369;BRONISLAWA;MARCOL;0;24-11-2018
3518;540119054050;DMYTRO;RZEZNIK;0;17-10-2016
3519;910720549052;VLADYSLAV;LUCZKOWSKI;0;13-04-2018
3520;660808952055;MILOSZ;ZELECHOWSKI;1;29-08-2017
3521;730722351718;WIESLAWA;SREDZINSKA;0;23-02-2017
3522;721007760518;BOGDAN;MILEK;1;28-11-2016
3523;941227536129;DMYTRO;ANTOSZEWSKI;1;17-04-2018
3524;810329671666;ALFRED;MAJCHRZAK;1;06-12-2019
3525;660104713825;DANYLO;ZABLOCKI;1;17-03-2019
3526;530926426030;LEOKADIA;DEPTA;0;18-07-2019
3527;680720156713;HENRYK;JAKUBCZYK;1;06-05-2016
3528;530322522591;CEZARY;GRYGORUK;1;10-11-2019
3529;570614119482;ANATOLII;LUBANSKI;1;12-03-2019
3530;860218162983;KLAUDIA;CIASTON;1;25-04-2017
3531;620521110872;CECYLIA;DYGAS;1;31-12-2016
3532;751129904954;SEWERYN;GRZESKOWIAK;1;17-06-2018
3533;640619155248;CZESLAW;BRODZIAK;0;13-06-2019
3534;560114749092;SOFIIA;KROCZEK;1;02-02-2019
3535;950318625250;ROKSANA;PRYSTUPA;0;27-09-2019
3536;720214166580;ADRIAN;TURCZYNSKI;1;15-05-2018
3537;860825787735;OLEH;SWIDEREK;1;30-04-2016
3538;940925136034;TAMARA;GABKA;0;12-06-2019
3539;881127469790;OLEKSANDRA;WALCZAK;1;23-09-2016
3540;640102293923;OLEKSANDRA;SIEKIERA;1;01-04-2018
3541;670219496850;LENA;SLABOSZ;1;18-07-2018
3542;731113961249;LIUDMYLA;ROKITA;1;28-08-2018
3543;690816908687;BRYGIDA;BORYSIUK;1;04-09-2017
3544;620518337828;STEFAN;KARASZEWSKI;0;24-12-2018
3545;630724651896;DZMITRY;KWIECIEN;1;30-11-2018
3546;790630527538;IWONA;LEPAK;1;02-06-2017
3547;610523710897;REMIGIUSZ;DOMERACKI;1;01-03-2019
3548;861104930676;RADOSLAW;VOLKOV;1;13-05-2016
3549;590426090882;ALEKSANDER;CHMIELAK;0;01-11-2019
3550;940525140482;DAVID;SKOCZYLAS;1;06-10-2016
3551;891005159852;PAULA;ROGOWICZ;1;23-02-2018
3552;600530380298;WALDEMAR;KURZAK;0;01-09-2018
3553;580926082349;MAREK;BOGDANSKI;1;24-05-2018
3554;900628105114;JAN;TOMAS;0;01-08-2019
3555;560530357116;MALGORZATA;ZADROZNA;0;29-10-2017
3556;751118724060;MARIAN;OSTAFIN;1;29-06-2016
3557;551008744567;RAFAL;MIETUS;1;16-06-2018
3558;960129186580;MAKSYMILIAN;KIEREPKA;0;08-12-2017
3559;760125933404;DANYLO;TYLEK;0;06-11-2019
3560;950515713076;WERONIKA;OLECHNO;1;13-03-2019
3561;880412280456;JULIA;BULCZAK;0;07-08-2017
3562;780717975054;MAKSYMILIAN;MANDZIUK;0;26-12-2017
3563;570711518432;MIECZYSLAW;WALCZEWSKI;0;11-01-2019
3564;610414589106;RENATA;STEPNIEWSKA;0;09-08-2019
3565;530217521158;BLANKA;DENISIUK;0;04-02-2017
3566;520705543715;KAJA;GUBALA;1;17-08-2016
3567;641111183406;JAGODA;GOS;1;13-03-2016
3568;840120798268;EDMUND;POLEK;1;18-07-2018
3569;750906801092;ANTON;RADECKI;1;14-11-2016
3570;670428674288;ANTONINA;BRZYKCY;0;11-10-2018
3571;540601763774;KLAUDIA;PALMOWSKA;0;26-04-2019
3572;901119505810;BERNADETA;KOSIOR;1;10-12-2018
3573;650816222653;GABRIELA;CHMIELAK;0;11-08-2019
3574;950801663220;OLEKSII;LAWECKI;1;23-07-2016
3575;640905743314;JOACHIM;KRZYZANIAK;0;08-02-2019
3576;740126604970;ADRIANNA;CZAJA;0;25-03-2017
3577;550815579349;HELENA;LUC;0;01-05-2016
3578;630519675119;ANDRII;PIWOWARCZYK;0;27-05-2018
3579;960209212139;MARCELINA;ROSINSKA;0;12-05-2017
3580;701016282896;WITOLD;KRZYWDA;1;19-11-2017
3581;670301752190;KAJETAN;FRANCZAK;0;09-07-2019
3582;850902115968;HUBERT;JANOWIAK;0;05-07-2017
3583;870327720376;RAFAL;KUCZERA;0;14-11-2019
3584;911204611571;DAWID;NURZYNSKI;1;19-04-2019
3585;610525552419;WITOLD;ZDUNEK;1;24-09-2019
3586;750808275128;ELIZA;SZYMICZEK;0;11-04-2018
3587;821118664462;KAZIMIERZ;TUR;0;25-05-2019
3588;580205177198;MILENA;PAZIO;1;01-06-2016
3589;750107393163;GRZEGORZ;CHUDZINSKI;1;27-03-2016
3590;590910987602;KAMILA;LUDWICKA;0;24-04-2018
3591;970531325779;MARLENA;RUSZEL;1;05-09-2016
3592;550929912714;JOZEFA;KASPRZYK;1;07-04-2017
3593;781009461758;MAKSYMILIAN;KROLIK;1;24-08-2017
3594;590620859189;DANUTA;IMIOLEK;1;09-12-2017
3595;660530588640;JAROSLAW;ULIASZ;0;28-08-2017
