Id;Imię;Nazwisko;Data Urodzenia;Data Rejestracji;Pesel
4872;NATALIIA;JASKOLSKA;28-01-1956;09-10-2016;467050811529
4873;LILIANA;BIENIEK;30-06-1994;24-01-2018;593100634821
4874;KAZIMIERA;LASZEWSKA;05-09-1983;15-02-2019;466033185966
4875;GRACJAN;KRASUSKI;20-02-1990;22-03-2017;802052651845
4876;MAJA;STAWSKA;18-09-1970;04-04-2017;953070765579
4877;BRUNO;MARSZALKOWSKI;13-07-1981;17-06-2017;402100723646
4878;SOFIIA;LESKO;14-11-1976;31-01-2018;398101063600
4879;BERNADETA;OCHNIO;15-09-1957;15-08-2017;699090556857
4880;OKSANA;GUMIENIAK;12-05-1965;08-08-2019;678061799139
4881;ANDRII;KIELBASA;15-05-1969;09-05-2019;202052216138
4882;JUSTYNA;PRUCHNICKA;17-05-1978;28-02-2016;391050893441
4883;VERONIKA;SIENICKA;22-03-1963;08-04-2019;685110252682
4884;ZYGMUNT;KUNYSZ;23-05-1989;25-08-2017;467031777759
4885;KAZIMIERA;PROCHNIAK;27-10-1963;17-08-2016;860102378778
4886;GERTRUDA;LUBERDA;20-03-1973;06-02-2016;889030896908
4887;ELIZA;JAREMA;21-12-2000;03-02-2019;688120716628
4888;EMIL;SULKOWSKI;28-10-1983;21-08-2016;664082328160
4889;WIESLAW;BOBKOWSKI;27-08-1962;18-12-2017;592032518703
4890;ZANETA;KIELEK;10-05-1971;29-11-2017;784022661770
4891;HALYNA;PRZYBYLEK;12-12-1982;21-06-2017;684100634727
4892;TATIANA;KOBAK;21-01-1970;02-07-2017;882052262578
4893;KAJETAN;GLEN;10-01-1972;14-05-2017;870080215423
4894;LILIANA;KLUCZYNSKA;02-06-1996;09-04-2018;392071849140
4895;MATYLDA;KULYK;05-06-1977;15-03-2016;185010575354
4896;ERNEST;WOJCIESZAK;18-12-1970;03-07-2019;971122974215
4897;OLEKSANDRA;ROMANIK;12-08-1951;26-06-2017;963052031422
4898;REGINA;CZERNECKA;30-09-1955;13-04-2016;875082220605
4899;JACEK;RZEPKA;20-05-1974;25-03-2017;272091485305
4900;KINGA;BANDYK;16-04-1969;26-03-2017;284052454281
4901;JEDRZEJ;GRYBOS;22-01-1958;12-11-2017;391050314085
4902;KATERYNA;MROZIK;21-09-1950;04-07-2018;671061620683
4903;WIOLETA;SZYDLIK;05-10-1962;25-07-2019;252111400768
4904;RAFAL;WODZYNSKI;09-11-1960;22-03-2019;265031071465
4905;JUSTYNA;WOJTCZAK;25-04-2000;11-01-2019;399051707528
4906;BRYGIDA;KAWALEK;12-10-1963;26-04-2019;571101962933
4907;NADIIA;MATUSZEK;07-01-1992;19-12-2019;687050703036
4908;ERYK;BLACHUT;24-10-1954;22-07-2017;368072697908
4909;TADEUSZ;BANDYK;13-07-1989;14-01-2019;296021225590
4910;BOZENA;WADOWSKA;15-12-1999;03-07-2016;856110435354
4911;SONIA;JARCZYK;05-02-1973;09-08-2018;883081622352
4912;DANUTA;REBISZ;27-09-1986;03-12-2019;197072210103
4913;PATRYK;KORYTOWSKI;22-04-1953;09-11-2019;999102628454
4914;ANNA;GORAL;26-11-1999;19-02-2017;158082294593
4915;TERESA;KUC;17-02-1961;14-06-2018;667012345212
4916;ALINA;KOTARBA;09-09-1954;26-10-2016;963071048871
4917;ANNA;MARCHEL;13-08-1999;25-06-2018;401070601324
4918;WANDA;SKWIRA;05-10-1983;17-08-2018;868100632711
4919;MONIKA;FREJ;09-07-1981;24-01-2017;965090790531
4920;ANASTAZJA;GLODEK;06-07-2000;08-03-2016;594101292269
4921;NATALIA;WOREK;26-12-2001;02-02-2016;755121248537
4922;KATERYNA;FISZER;16-07-1991;20-10-2017;300061664148
4923;RENATA;CHADZYNSKA;04-08-1986;08-06-2017;170090329503
4924;SONIA;DANILOWICZ;26-07-1989;01-05-2018;558012784165
4925;ILLIA;LASKA;18-09-1986;28-07-2017;173072182968
4926;NATAN;GRALA;04-10-1973;09-08-2016;858052935554
4927;VADYM;GONTARZ;18-03-1997;12-05-2016;564112890138
4928;PATRYK;TOBOLA;08-07-1992;02-03-2016;794110323647
4929;WIKTOR;STEC;31-05-2001;22-03-2018;286070326623
4930;YURII;KOPACZ;05-03-1988;08-04-2016;764100211138
4931;ALICJA;HRYTSENKO;19-04-1975;18-06-2016;497011264465
4932;ROZALIA;ZALUSKA;23-04-1964;22-11-2018;550110548564
4933;MIA;KOSZ;13-06-1966;14-12-2017;591080505613
4934;JADWIGA;LATACZ;27-07-1978;14-02-2018;779011008131
4935;ANTONI;PASTUSZKA;04-08-2001;01-07-2018;695042167793
4936;IVAN;WIACEK;17-03-1974;02-06-2018;585083079889
4937;EWA;DOBRZYNSKA;18-10-1971;20-02-2016;360110741105
4938;MIKOLAJ;BRZOSTEK;12-11-1968;28-07-2017;551060179523
4939;JAGODA;OLEWINSKA;22-10-1970;13-10-2019;579110338920
4940;LIDIA;HINCA;07-10-1957;12-08-2016;467010904611
4941;EMIL;MISZTAL;18-10-1980;05-05-2016;360071526747
4942;PAULINA;KIELBOWICZ;04-01-1980;18-09-2017;996111738162
4943;SARA;ANDRYSIAK;20-10-1994;08-05-2019;389072351761
4944;ILLIA;PIWONSKI;09-09-1959;05-07-2019;188011210483
4945;MARIOLA;STRACZEK;03-10-1958;05-08-2016;282121079264
4946;ADRIANNA;STACH;28-03-1971;13-11-2017;791122159745
4947;VASYL;MAKOWKA;19-11-1954;12-04-2017;659051743335
4948;TOBIASZ;POLINSKI;26-01-1999;10-08-2018;879080112604
4949;GABRIELA;BRYCHCY;17-07-1960;14-02-2019;677103094344
4950;KSAWERY;KRZESZEWSKI;30-01-1956;09-11-2017;491030627653
4951;IWONA;SZYMCZUK;14-09-1977;24-06-2016;969072078081
4952;OLEKSANDR;MADEJ;11-11-1984;18-06-2017;296062273809
4953;KAROL;JOZEFOWSKI;03-10-1984;08-12-2019;357040714470
4954;DANIELA;OCHAB;09-06-1987;30-09-2019;267062623270
4955;MILENA;DORSZ;19-10-1969;10-02-2018;400073170243
4956;KAROL;OCHAL;23-08-1992;29-09-2019;775041505209
4957;PATRYK;BIEGALA;05-10-1962;27-09-2019;163072885066
4958;VICTORIA;KUSAK;17-09-1971;27-11-2016;488061209853
4959;ALINA;KULPINSKA;05-11-1984;10-06-2019;367012046263
4960;LILIANA;TOMALA;30-07-1978;24-06-2017;776040725995
4961;VALERII;RYDZ;19-03-1953;20-03-2019;464123020566
4962;BRUNO;KRUSZYNA;30-12-1961;30-03-2017;458071917742
4963;ALONA;KOSICKA;18-01-1952;07-09-2017;296111600960
4964;ANTONI;TOBOLSKI;18-05-1994;21-08-2017;586032932905
4965;ROMAN;TKACH;03-06-1992;28-12-2016;591081322210
4966;ALAN;TARKOWSKI;12-02-1977;20-11-2018;476052465111
4967;IZABELA;SAVCHENKO;10-02-1977;29-12-2018;258052454546
4968;BERNADETA;GAWOR;21-08-1994;07-04-2017;559080307786
4969;KRYSTYNA;DURA;02-11-1991;23-10-2018;802062928463
4970;IVAN;PEZDA;01-11-1962;26-10-2017;650021452557
4971;DOROTA;JANCZAREK;14-08-1962;25-02-2016;881072363641
4972;ANETA;DZIUBAK;28-12-1975;17-12-2017;473021740521
4973;POLA;IWASZKIEWICZ;23-11-1980;01-04-2019;453072133190
4974;ALDONA;JAWOROWSKA;09-02-1994;09-01-2019;664120661362
4975;ZDZISLAWA;BANCZYK;26-07-1963;05-12-2018;372071136015
4976;LUDWIK;TWARDY;22-03-1995;01-08-2016;493021918540
4977;MIECZYSLAW;PANFIL;26-10-1974;31-03-2019;291031108808
4978;ROKSANA;CZERNEK;03-07-1962;04-05-2017;681102340101
4979;WLADYSLAW;ROMANEK;19-06-1986;05-02-2017;488091531035
4980;ZENON;PAWLINA;09-06-1995;28-12-2019;358062554932
4981;ZYGMUNT;KUCZ;01-06-1982;02-11-2019;693022858246
4982;MAKSYM;TOMCZUK;05-01-1980;23-10-2017;691091603216
4983;KACPER;BYKOWSKI;29-11-1982;10-10-2019;770060226933
4984;ADRIANNA;JASIK;11-08-1959;12-06-2018;174042646930
4985;SIARHEI;DUDZIC;22-05-1984;07-07-2018;383101633992
4986;LEOKADIA;FEDORCHUK;30-06-1969;24-09-2016;165090947665
4987;NORBERT;GAJ;12-04-1972;04-02-2018;194042401543
4988;JOACHIM;KUPIDURA;24-02-1996;04-10-2018;380101674617
4989;WITOLD;CIOK;06-07-1950;01-03-2016;591020610742
4990;ZENON;BIALOWAS;19-05-1964;18-04-2018;172041681171
4991;SOFIIA;GONTARZ;20-06-1967;12-07-2017;673050790161
4992;PATRYK;FRANCZAK;28-08-2000;11-11-2019;661012081520
4993;AGATA;KRYCZKA;16-07-1953;12-12-2018;364011990421
4994;JADWIGA;BRONIKOWSKA;13-06-1979;05-12-2016;686031338908
4995;OLHA;TARASIUK;09-09-1984;21-02-2016;754042837816
4996;EMILIA;PRABUCKA;07-11-1950;27-09-2016;273012681580
4997;URSZULA;GRUDZINSKA;04-06-1992;28-10-2017;390060832159
4998;MALGORZATA;KOLOMANSKA;22-09-1969;20-02-2018;997100280802
4999;ILONA;HEJDUK;18-08-1979;08-04-2017;664102794404
5000;TOMASZ;SAGANOWSKI;28-10-1991;18-02-2016;157042565830
5001;LARYSA;ZUR;06-09-1994;28-10-2018;159072951764
5002;MIECZYSLAW;SZCZUPAK;17-01-2003;14-09-2019;797080473213
5003;VERONIKA;MIELNIK;21-10-1957;23-12-2018;259052920216
5004;BOGUMIL;BASINSKI;02-05-1970;23-08-2017;374061678294
5005;LUCYNA;SKALECKA;02-09-1951;26-01-2019;679053021679
5006;HENRYK;TARASIUK;08-08-1964;26-06-2016;773092151969
5007;CEZARY;GLUCH;21-02-1982;06-09-2016;750040907760
5008;JULIAN;GACKI;13-09-1981;25-01-2018;281101885040
5009;ANTONI;POTEMPA;04-01-1982;13-03-2016;405031091272
5010;ERNEST;WIELOGORSKI;31-07-2005;23-03-2018;505092593242
5011;IGOR;GORYL;22-10-1973;21-09-2018;103051190649
5012;LECH;GORAL;29-11-1982;04-03-2016;203061809359
5013;IVAN;JAROSZEK;15-05-1960;14-12-2018;858122733302
5014;VALENTYNA;TOPCZEWSKA;27-03-1966;26-03-2018;657011061910
5015;ADAM;KUCHAREK;13-07-2003;01-04-2018;177122166697
5016;GRACJAN;TOCZEK;11-10-1955;18-12-2018;264020955079
5017;BERNARD;MISKO;05-08-1966;25-03-2016;150101440523
5018;ALAN;PLAWECKI;23-01-1961;02-09-2018;372060154763
5019;JEDRZEJ;GOLDA;21-08-1981;07-06-2017;171062787533
5020;KAROL;REK;10-02-1952;03-02-2016;980110199268
5021;MARIIA;JEDRZEJCZAK;04-05-1958;03-05-2016;291060426243
5022;BLAZEJ;SZUMNY;02-09-1983;08-06-2018;157061721322
5023;PAULA;LECKA;07-01-1956;17-07-2018;872011362991
5024;STEFANIA;GROCHULSKA;26-06-2001;30-07-2019;282041835862
5025;MIECZYSLAW;KURZYNSKI;31-03-1980;30-07-2017;285031141099
5026;LUDWIK;PUSTELNIK;30-04-1999;14-05-2016;300011381305
5027;OLEH;TROJANOWSKI;04-01-1983;06-12-2018;983060307706
5028;HALINA;STRASZEWSKA;07-04-2005;29-12-2018;983022609688
5029;PATRYK;ANDERS;27-08-1956;06-09-2019;902091646457
5030;SVITLANA;KOSTRZEWSKA;05-09-1994;24-03-2018;675080492935
5031;JULIA;NIERADKA;02-11-1973;07-10-2017;899092570931
5032;ADRIAN;KOLODZIEJ;16-11-1973;20-10-2017;774031670308
5033;ALINA;SMIETANKA;03-02-1974;28-03-2017;581111115158
5034;ANTONI;DUTKOWSKI;04-06-1972;30-06-2018;494051216894
5035;CEZARY;KRZEWINSKI;10-02-1990;16-03-2017;202021515260
5036;LARYSA;WYSOKINSKA;17-03-1958;13-12-2016;491072790023
5037;BARTLOMIEJ;GOLDA;23-04-1998;22-05-2016;976090819162
5038;CZESLAW;ZABINSKI;07-04-1985;10-08-2017;794021315058
5039;JULIAN;MOL;23-04-1958;12-12-2019;464032157809
5040;KORNEL;OSTASZ;27-12-1970;14-09-2017;756071447246
5041;ANTON;DYBAS;23-05-2003;29-01-2019;177081107752
5042;MAGDALENA;GRYCZKA;29-12-2000;17-10-2019;289052648901
5043;ROBERT;INGLOT;17-08-1967;26-05-2016;780011374815
5044;ALLA;PISULA;28-11-1994;17-10-2019;161012128750
5045;SIARHEI;WYSZKOWSKI;10-12-1994;02-11-2017;592091065666
5046;SEBASTIAN;KOLODZIEJSKI;06-09-1958;03-07-2017;972033125517
5047;ALDONA;MANKA;01-06-1959;26-10-2018;454070165027
5048;SANDRA;KIELEK;01-08-1968;16-12-2016;256021977057
5049;KLAUDIA;KUSZTAL;05-04-1970;12-12-2017;894061843711
5050;BORYS;NIEWIADOMSKI;24-06-1980;16-04-2017;363071769015
5051;LECH;KOLINSKI;17-08-1960;26-08-2018;150123147913
5052;KLARA;HENDZEL;28-05-1988;26-12-2017;664020964850
5053;ELZBIETA;KOSTRZEWSKA;01-04-1985;04-07-2019;562082508337
5054;KORNELIA;POLUS;26-02-1996;02-01-2019;205081689361
5055;NELA;KARASINSKA;09-03-1960;08-12-2019;351060503355
5056;HANNA;BURCZYK;22-04-1952;28-05-2019;970061866229
5057;JAROSLAW;DZIAK;19-06-2004;21-06-2016;683030484592
5058;MILENA;BRYS;19-06-1999;27-09-2019;799051579027
5059;WIOLETTA;OMELCHENKO;27-05-1953;20-08-2019;667061506012
5060;JULIAN;ZEMBRZUSKI;19-11-1964;30-09-2016;405042635595
5061;BOGDAN;JUSZCZYK;19-07-1995;27-08-2016;502051005137
5062;RAFAL;KRAUZE;27-04-1974;15-09-2016;295053046429
5063;KAJETAN;THIEL;16-09-2006;21-10-2017;372070356665
5064;MARIANA;PILARZ;20-02-1991;06-09-2017;805032826364
5065;ARKADIUSZ;CZERNY;25-12-1955;30-04-2016;995070257518
5066;HENRYK;KUBICZ;24-11-1991;28-04-2019;886092554539
5067;EDMUND;KUJAWA;16-12-1988;18-09-2018;299021018006
5068;JADWIGA;ZACHARA;09-07-1986;16-03-2016;976092441149
5069;RYSZARD;IWANIEC;22-06-1997;19-10-2017;565113027807
5070;PRZEMYSLAW;BAKALARZ;24-11-1951;01-10-2017;584111509527
5071;SEBASTIAN;SMYKOWSKI;14-04-1997;30-09-2019;882081027320
5072;ALFRED;DZIEKONSKI;02-10-2000;04-10-2018;651041517374
5073;OLGA;JAREK;10-11-1962;23-06-2018;780120656524
5074;VERONIKA;SOLINSKA;31-07-1999;06-02-2018;764082807454
5075;MYKHAILO;SCISLOWSKI;05-03-2003;15-08-2018;989020580429
5076;CELINA;RZEPA;23-03-1968;12-01-2019;671060265351
5077;BOGUMILA;BRZOZA;28-03-1995;25-08-2019;383030824938
5078;YAROSLAV;LAMPARSKI;23-02-1978;13-04-2019;760112338867
5079;MARIA;ROGULSKA;26-09-1977;28-01-2016;274061284422
5080;WIKTORIA;KWIETNIEWSKA;03-03-1956;06-08-2016;275012215528
5081;ZYGMUNT;JANECKI;09-10-1972;15-08-2018;379112124715
5082;SZYMON;STASZEL;02-08-2002;18-08-2019;802051910821
5083;OLENA;GOLON;06-02-1981;10-07-2016;379102702322
5084;MARYNA;OLECHNOWICZ;09-09-1989;16-09-2018;451032302315
5085;DOMINIK;ZYGMUNT;03-01-2000;11-04-2017;171051044522
5086;IRENEUSZ;MYSLINSKI;15-03-1955;16-12-2019;304040639117
5087;KUBA;KOZA;17-04-1990;24-03-2017;461080471464
5088;MACIEJ;KUBIS;02-11-1998;04-01-2017;482040192768
5089;MARYNA;ZAPOLSKA;08-02-1954;16-02-2017;650092097750
5090;JERZY;GROSZEWSKI;20-09-1960;27-01-2017;763091916347
5091;BEATA;BALAZY;23-05-1972;05-02-2016;680090646405
5092;VALERII;BANDYK;10-10-1974;16-12-2016;574040692147
5093;ANASTASIIA;POTACZEK;16-06-2001;21-05-2019;951060853278
5094;KAJETAN;BARCIK;27-11-1997;09-06-2016;277110160601
5095;OLAF;LISICKI;15-02-1998;21-11-2019;477040373199
5096;NAZAR;SZELEST;27-07-1979;08-07-2017;588091245072
5097;MAGDALENA;KOPACZ;11-05-1986;05-06-2016;375050144271
5098;OLEH;WIELGUS;12-10-1979;05-08-2019;679060221885
5099;EUGENIA;WALDOCH;29-03-1956;16-08-2018;874080163915
5100;OSKAR;CZERW;16-03-1957;18-03-2016;265070697363
5101;KRZYSZTOF;IDZIK;23-11-1962;19-01-2019;274060914138
5102;DOMINIK;KAPUSTKA;23-06-1984;29-10-2019;754042442100
5103;MAJA;BERNACIAK;25-01-1966;22-08-2018;105092980346
5104;KRZYSZTOF;NIEDZWIEDZ;22-01-1955;10-02-2018;154022661299
5105;FRANCISZEK;BLONSKI;20-01-1966;02-11-2018;865031811394
5106;JANUSZ;OKRASA;27-03-1966;13-05-2016;371112831149
5107;YEVHENII;MARCINCZYK;23-02-1966;17-09-2017;472070134523
5108;ALFRED;PAJAK;21-05-1981;25-08-2018;481032893707
5109;SYLWESTER;CHLEBEK;02-07-1990;12-05-2018;156061764761
5110;HENRYKA;KOLACKA;03-07-1979;29-05-2019;768030942345
5111;ANIELA;KRZYWICKA;22-03-1986;13-08-2016;159012295387
5112;JAROSLAW;SOWINSKI;23-09-1981;12-12-2018;578012844227
5113;ALEXANDER;KOLBUSZ;14-05-1956;25-03-2017;480102493905
5114;ZDZISLAW;OLEDZKI;05-10-1994;24-06-2019;186053074960
5115;WIKTORIA;BUKOWSKA;07-10-1993;05-06-2016;952061957417
5116;OLEKSII;GLAZER;17-05-1982;13-07-2018;960062694619
5117;IVANNA;SERKOWSKA;08-06-1987;31-03-2016;158050720904
5118;YEVHEN;KOTULA;28-01-1998;28-07-2018;574112444102
5119;ANDREI;ROGINSKI;28-12-1960;09-01-2016;797122186459
5120;LILIANA;POLCZYNSKA;10-03-1981;07-03-2018;285050599750
5121;MARCEL;YAVORSKYI;18-02-1957;01-05-2017;666031671351
5122;SERHII;OSAK;19-01-1951;24-02-2017;899121580713
5123;MAKSYMILIAN;TRZASKA;02-09-1968;10-02-2019;673082386784
5124;ROMAN;PRUS;11-05-1997;27-08-2018;770030144857
5125;DAMIAN;CWYNAR;27-11-1959;27-07-2017;690082372286
5126;BOGUSLAWA;CZUBEK;24-05-1951;22-03-2017;897041488581
5127;ANDRII;OCIEPKA;13-11-1996;02-05-2019;655122061609
5128;MACIEJ;MRUGALA;20-07-1964;28-03-2019;479121797301
5129;MAKSYM;TOMKOWIAK;12-02-1958;05-05-2019;458071441525
5130;KSAWERY;KRZOS;13-11-1999;05-12-2019;975060991346
5131;EDYTA;ZON;29-08-2005;15-02-2019;181082838042
5132;GRZEGORZ;BURZYNSKI;07-05-1999;20-12-2017;599020898625
5133;VASYL;GUZEK;11-11-1966;02-05-2017;354072063095
5134;LARYSA;GAWRON;26-05-1990;20-03-2017;400010943197
5135;TOBIASZ;PAPIS;08-12-1957;03-04-2017;192082065434
5136;YAROSLAV;KAROLCZYK;04-01-1999;07-03-2017;198091178951
5137;HENRYKA;TOMICKA;16-02-1972;23-05-2016;504011029923
5138;ROBERT;PIENKOSZ;06-03-1965;04-11-2017;686051518985
5139;TETIANA;GAL;26-06-1994;08-07-2018;770011167043
5140;REGINA;RYS;08-11-1959;30-08-2018;370042775057
5141;RENATA;WACHOWSKA;21-08-2005;13-09-2019;959070918986
5142;OLEH;WEGRZYNOWSKI;07-01-1959;06-09-2018;291081363209
5143;ALICJA;SREDZINSKA;31-10-2000;02-03-2018;499071720702
5144;ROBERT;LASZKIEWICZ;18-05-1971;13-11-2017;497110560505
5145;PIOTR;BERENT;28-12-1971;15-02-2017;759030162275
5146;TETIANA;IVANIUK;30-07-1992;02-03-2017;897032515979
5147;KHRYSTYNA;LITWINSKA;04-06-1973;02-02-2018;899072491228
5148;STANISLAV;GALECKI;22-11-1966;19-05-2017;302060652876
5149;STEFAN;POLESZAK;20-08-1977;16-11-2017;291122919648
5150;ALIAKSANDR;CYMAN;05-02-1996;08-12-2016;158083017552
5151;DANIEL;SONDEJ;07-12-1965;11-03-2019;667062413370
5152;JAKUB;MIESZKOWSKI;15-02-1954;26-06-2016;891031178483
5153;MARIUSZ;BALCERAK;08-01-2006;16-05-2016;770090620491
5154;BOZENNA;BOJANOWSKA;06-01-1969;05-11-2019;866031410411
5155;JANUSZ;CURYLO;24-09-1972;28-10-2017;883120138731
5156;ROZA;ORLOWSKA;05-03-1981;24-09-2016;580120216881
5157;WIESLAWA;KUBAS;09-11-1951;06-09-2017;989050101500
5158;TOBIASZ;CZERNECKI;23-06-1962;06-06-2018;152081396256
5159;REMIGIUSZ;JUSZCZAK;08-02-1986;18-05-2017;493073074688
5160;LESLAW;STAS;18-08-1994;18-01-2016;962121936540
5161;ELZBIETA;GWOZDZ;06-11-1974;16-08-2018;382071644387
5162;TADEUSZ;KAMIENIARZ;23-10-1997;10-10-2018;850031961266
5163;REGINA;CHWIALKOWSKA;05-01-1963;29-07-2019;401092964529
5164;EUGENIUSZ;KOCHANEK;28-11-1997;05-10-2016;582122760176
5165;YEVHEN;PTASINSKI;13-04-1976;19-03-2019;299111167767
5166;IZABELA;MORYS;13-04-1958;24-10-2017;605012546040
5167;KLAUDIA;RYCERZ;22-01-1969;08-08-2017;589060166267
5168;ZUZANNA;MILEWICZ;14-11-2000;21-04-2017;498062325439
5169;ADRIAN;PIETRASZ;26-01-1997;01-04-2019;681071805809
5170;OLEH;LAMPARSKI;04-08-1994;16-08-2019;560022079446
5171;DMYTRO;PRZYCHODZEN;26-06-2005;14-06-2016;478120998774
5172;ANIELA;FILIPIUK;10-04-2006;03-09-2017;297021536201
5173;NIKOLA;BOBAK;09-09-1970;28-01-2017;169111582150
5174;NATAN;SZKLARZ;11-06-1993;07-09-2016;757041233211
5175;ALIAKSANDR;CHOLEWINSKI;21-05-1991;07-10-2016;371013051939
5176;TERESA;OLECHNO;08-04-2006;22-05-2017;371041304251
5177;OLENA;LATO;11-11-2004;23-05-2016;163040589497
5178;KORNEL;MICHALOWICZ;23-02-1980;21-04-2019;874102531250
5179;SARA;RADLINSKA;07-10-2006;30-09-2018;461031067995
5180;CZESLAWA;RYNKOWSKA;26-03-1987;20-03-2017;659040786725
5181;SZCZEPAN;KAPRAL;28-03-2000;11-09-2019;794021797767
5182;GERTRUDA;WOLFF;30-08-1968;17-08-2018;364021350739
5183;MARIKA;MIGAS;09-01-1983;17-03-2016;769021574029
5184;JAROSLAW;GZIK;05-01-1973;29-07-2019;302053049216
5185;JOACHIM;MALACHOWSKI;18-08-1994;07-03-2016;168040393469
5186;ANATOLII;NAPIORKOWSKI;05-09-1996;28-04-2016;262042910037
5187;ARLETA;JAROSZEK;21-04-1978;02-09-2018;250041801839
5188;KONRAD;SWIERSZCZ;16-10-1971;07-01-2019;994041266165
5189;IRYNA;KARPOVA;07-04-1962;08-03-2017;773112514240
5190;BARTLOMIEJ;MACIAK;26-11-1974;03-04-2018;968070688501
5191;JANUSZ;PEKALA;13-04-1951;19-12-2017;464020352378
5192;DIANA;OMELCHENKO;25-10-2004;05-01-2017;362092254456
5193;VICTORIA;KOPCZYK;08-10-1958;25-09-2016;894100228886
5194;IVAN;KUTYLA;22-07-1966;29-09-2018;876082407709
5195;KONRAD;KARCZ;01-05-1988;05-09-2017;556050632275
5196;DMYTRO;GUL;11-06-2005;03-10-2016;887122466072
5197;BRONISLAWA;KARPOVA;14-10-1982;25-10-2019;501010824499
5198;OLENA;ZWIERZ;13-10-1970;27-02-2017;583071061800
5199;POLA;PIELAK;08-06-1976;13-08-2016;785081333445
5200;BLANKA;SOBCZYNSKA;14-06-1956;29-07-2019;905051406915
5201;OLIWIER;KOLODZIEJCZAK;07-11-1967;17-12-2018;184021113040
5202;OLAF;WAWRZYNCZAK;30-03-2005;02-09-2019;894121682062
5203;ALDONA;MOWINSKA;16-10-1951;21-08-2019;300032069002
5204;NADIA;PUSZ;01-11-1970;03-04-2016;566101279740
5205;JANINA;OBARA;30-10-1998;14-02-2019;672072268679
5206;SANDRA;KALUS;09-10-1994;17-05-2017;789111214723
5207;ARKADIUSZ;LAKOMSKI;22-11-1992;18-02-2016;395051749469
5208;MARCIN;IWANICKI;10-07-1955;02-05-2018;456050816607
5209;WLADYSLAW;SULEJ;10-02-1957;19-11-2016;253092130446
5210;EDMUND;POGORZELSKI;09-10-2004;03-08-2016;766040991815
5211;KAROL;DOLEGA;23-08-1956;22-02-2018;952061765863
5212;PATRYCJA;KRZYSZKOWSKA;24-06-1952;14-09-2016;359103145473
5213;SEWERYN;POGORZELEC;10-07-1990;28-05-2016;960071562494
5214;GRZEGORZ;SHPAK;15-06-1972;15-07-2019;769090559007
5215;SONIA;PASZKIEWICZ;28-11-1962;15-04-2016;264101327954
5216;JADWIGA;PIETKIEWICZ;10-04-1959;16-08-2016;158081574803
5217;JOLANTA;GEISLER;16-10-1965;04-09-2019;162071357904
5218;JUSTYNA;SOLARCZYK;01-05-1952;20-09-2017;785070177884
5219;BOGUSLAWA;PRUS;01-08-2006;17-05-2017;168051239793
5220;VIKTOR;KOSZELA;14-04-1953;27-09-2018;795020572885
5221;KATARZYNA;MASIAK;19-06-1994;18-04-2017;860110641070
5222;ANDREI;LAWNICZAK;28-08-1971;06-02-2016;859061327822
5223;TATIANA;KUNIKOWSKA;25-02-1985;06-12-2017;595121141108
5224;ANETA;SULARZ;22-04-1962;24-10-2019;581012511554
5225;EUGENIUSZ;GONTARCZYK;24-10-2004;04-12-2018;758082605570
5226;JULIA;KRAKOWSKA;31-03-1978;06-05-2016;891112131062
5227;IWONA;KOBUS;22-02-1980;15-04-2019;189030919156
5228;TYMON;LEWKOWICZ;14-06-1966;19-10-2019;600070932476
5229;MAKSYM;KUBASIK;07-03-1968;05-03-2019;851120692468
5230;ADRIANNA;SZYMCZUK;06-07-1965;08-03-2017;204080265095
5231;BRUNO;PANCERZ;11-11-1992;25-10-2016;376112615955
5232;MARCELINA;CZERNIK;14-02-2001;06-08-2019;805011028192
5233;EDMUND;NIKOLAIEV;12-02-1974;13-03-2016;967031946050
5234;ADRIANNA;POPRAWA;22-02-1999;11-09-2019;773070579366
5235;OLEKSANDRA;KOSCIUK;05-01-1972;12-11-2019;650102715789
5236;MARZENA;SZARZYNSKA;12-09-1952;06-11-2017;499032380409
5237;LEON;PLUSA;12-11-1992;12-11-2016;985022466693
5238;ALAN;ZAJDEL;18-06-1982;09-08-2019;104041090796
5239;OLEKSII;KUBIAK;25-08-1970;07-11-2017;852052756162
5240;ALAN;RAWSKI;15-11-1989;15-10-2016;963082092282
5241;JOZEF;RYTEL;04-04-1956;27-07-2019;798101591607
5242;ILLIA;WRONOWSKI;31-12-1974;29-03-2018;682091710207
5243;MARCIN;NIKOLAIEV;28-12-1958;30-06-2019;668070509408
5244;AGATA;STANISZ;07-04-2001;22-06-2018;368091418430
5245;KACPER;WALACH;03-05-1968;30-07-2016;393020227708
5246;ALICJA;CIESLICKA;22-11-2006;16-03-2016;406021104809
5247;WLODZIMIERZ;NARUSZEWICZ;10-04-1978;16-07-2016;365012346520
5248;KAROLINA;TARASEK;14-12-1977;07-01-2019;667010141022
5249;ELIZA;JURA;29-04-1969;27-08-2019;374062502437
5250;PAWEL;ZHUKOV;13-03-1993;05-12-2016;858090434023
5251;MARIA;KANIOWSKA;05-02-1952;22-02-2016;768121205727
5252;LILIIA;EJSMONT;10-11-1991;04-07-2017;970042735454
5253;TYMON;ANUSZKIEWICZ;17-04-2001;04-07-2017;856071367769
5254;KATARZYNA;MACHURA;05-09-1978;17-05-2016;172021837708
5255;BARTLOMIEJ;BANIAK;02-03-1963;17-09-2018;493102980375
5256;KUBA;RYBA;29-01-1999;08-01-2019;301073143489
